Namespace,Code,Interaction,Communication,Process,Effort,,,,,,,,,,,,,,,,,,,
RawResource,"public void FullResourcesOnOpenPremiumRawResourcePackage()
{
    if (cement < cementCap) { cement = cementCap; }
    if (wire < wireCap) { wire = wireCap; }
    if (mechanicalPart < mechanicalPartCap) { mechanicalPart = mechanicalPartCap; }
    if (chemical < chemicalCap) { chemical = chemicalCap; }
    if (food < foodCap) { food = foodCap; }
}",0.00,0.00,10.00,0.30,,,,,,,,,,,,,,,,,,,
RawResource,"public IEnumerator AddResourcesOnLeaderLevelUp()
{
    yield return new WaitForSeconds(.1f);

    // resource amounts can be greater than capacity
    // in that case do nothing

    increaseCement_BypassCapacity(cementCap * 0.2);
    increaseWire_BypassCapacity(wireCap * 0.2);
    increaseChemical_BypassCapacity(chemicalCap * 0.2);
    increaseMechanicalPart_BypassCapacity(mechanicalPartCap * 0.2);
    increaseFood_BypassCapacity(foodCap * 0.02);

    saveManager.SaveStartMainCallback();
}",0.00,0.00,6.00,0.10,,,,,,,,,,,,,,,,,,,
RawResource,"public void OnFireXPercentDamageRawResources(double prc)
{
    var cement = (prc * getCement()) / 100.0f;
    var wire = (prc * getWire()) / 100.0f;
    var mechanicalPart = (prc * getMechanicalPart()) / 100.0f;
    var chemical = (prc * getChemical()) / 100.0f;
    var food = (prc * getFood()) / 100.0f;

    decreaseCement(cement);
    decreaseWire(wire);
    decreaseMechanicalPart(mechanicalPart);
    decreaseChemical(chemical);
    decreaseFood(food);
}",0.00,0.00,15.00,0.10,,,,,,,,,,,,,,,,,,,
RawResource,"public void SetRRValuesForLoad(RawResources rr)
{
    yp = rr.YP;
    yCoin = rr.YC;
    cement = rr.Cement;
    wire = rr.Wire;
    mechanicalPart = rr.MechPart;
    chemical = rr.Chem;
    food = rr.Food;
}",0.00,0.00,8.00,0.01,,,,,,,,,,,,,,,,,,,
ScreenManager,"private void Awake()
{
    if (Instance == null)
    {
        Instance = this;
    }
    else if (Instance != this)
    {
        Destroy(gameObject);
    }

    mainCamera = Camera.main;
}",0.00,0.00,3.00,0.01,,,,,,,,,,,,,,,,,,,
ScreenManager,"private void Start()
{
    guidedTutorialManager = GuidedTutorialManager.Instance;
    buildingsManager = BuildingsManager.Instance;
    criminalEventsManager = CriminalEventsManager.Instance;

    StartCoroutine(MoveCamToMainOnAppStart());
}",0.00,0.00,4.00,0.02,,,,,,,,,,,,,,,,,,,
ScreenManager,"private IEnumerator MoveCamToMainOnAppStart()
{
    yield return new WaitForEndOfFrame();

    var tempCoordinates = GetMainBuildingPosModifiedForGoingToCityScreenCamPos();
    mainCamera.transform.position = tempCoordinates;
    mainCamera.transform.rotation = Quaternion.Euler(mainCamera.transform.rotation.eulerAngles.x, 0, 0);
}",0.00,0.00,3.00,0.10,,,,,,,,,,,,,,,,,,,
ScreenManager,"public void GoToCityScreen()
{
    screen = ScreenData.City;

    //bottomLeftBuilding.OpenCityBuildingBar();

    var tempCoordinates = GetMainBuildingPosModifiedForGoingToCityScreenCamPos();
    mainCamera.transform.position = tempCoordinates;
    mainCamera.transform.rotation = Quaternion.Euler(45, 0, 0);

    // close holders on screen change
    selectedDetailsManager.TryCloseUi();
    buildingFirstConstructionDetails.CloseBuildingDetailsContainer();
    dirtySelectedDetailsManager.TryCloseDetailsUi();
    techSelectedDetailsManager.TryCloseTechUi();

    buildingsManager.DisableAnyGhostWhileBuildingOnHolderOpen();

    guidedTutorialManager.OnScreenChange();
}",0.00,0.00,11.00,0.40,,,,,,,,,,,,,,,,,,,
ScreenManager,"public void GoToFarmlandScreen()
{
    screen = ScreenData.Farmland;

    //bottomLeftBuilding.OpenFarmBuildingBar();

    //var tempCoordinates = new Vector3(farmCenter.position.x, mainCamera.transform.position.y, farmCenter.position.z);
    var tempCoordinates = new Vector3(farmCenter.position.x, 165, farmCenter.position.z);
    mainCamera.transform.position = tempCoordinates;
    mainCamera.transform.rotation = Quaternion.Euler(45, 0, 0);

    buildingsManager.AddRemoveAllFarmsVisualsOnSceneChange();

    // close holders on screen change
    selectedDetailsManager.TryCloseUi();
    buildingFirstConstructionDetails.CloseBuildingDetailsContainer();
    dirtySelectedDetailsManager.TryCloseDetailsUi();
    techSelectedDetailsManager.TryCloseTechUi();

    criminalEventsManager.CloseAllOpenEventsWhenAnotherTriesToOpen();

    buildingsManager.DisableAnyGhostWhileBuildingOnHolderOpen();

    guidedTutorialManager.OnScreenChange();
}",0.00,0.00,11.00,0.40,,,,,,,,,,,,,,,,,,,
ScreenManager,"private Vector3 GetMainBuildingPosModifiedForGoingToCityScreenCamPos()
{
    var buildingList = buildingsManager.GetBuildingsList();
    foreach (var building in buildingList)
    {
        var so = building.getPlacedObjectTypeSO();
        if (so.kod == ""MAIN"")
        {
            // get pos and break
            var buildingAnchor = building.getWorldPosition();
            var widthX = 2.5f * so.width;
            var heightY = 2.5f * so.height;

            var correctWorldPos = new Vector3(buildingAnchor.x + widthX, 165, buildingAnchor.z + heightY);
            // return modified -> offset a little
            return correctWorldPos + new Vector3(0,0,-157f);
        }
    }
    // if here there are no main building so default cam pos
    return new Vector3(cityCenter.position.x, mainCamera.transform.position.y, cityCenter.position.z);

}",0.00,0.00,9.00,1.00,,,,,,,,,,,,,,,,,,,
TechnologyManager,"private void Awake()
{
    if (Instance == null)
    {
        Instance = this;
    }
    else if (Instance != this)
    {
        Destroy(gameObject);
    }

    nextLevelCurrentlyResearching = new List<TechSelfUpgradeData>();
}",0.00,0.00,3.00,0.01,,,,,,,,,,,,,,,,,,,
TechnologyManager,"private void Start()
{
    TECHCHEM = 1;
    TECHEE = 1;
    TECHMECH = 1;
    TECHENG = 1;
    TECHRENEWENG = 1;
    TECHFARMING = 1;
    TECHPURIFICATION = 1;

    displayError = DisplayError.Instance;
    defaultTechInfos = TechnologyInfo.Instance;
    defaultBuildingInfos = BuildingInfo.Instance;
    resourceManager = RawResource.Instance;
    leaderManager = Leader.Instance;
    buildingsManager = BuildingsManager.Instance;
    utilitiesManager = Utilities.Instance;
    saveManager = SaveManager.Instance;
    customTimeManager = CustomTimeManager.Instance;
}",0.00,0.00,8.00,0.03,,,,,,,,,,,,,,,,,,,
TechnologyManager,public int GetTechCHEMLvl() { return TECHCHEM; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
TechnologyManager,public int GetTechEELvl() { return TECHEE; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
TechnologyManager,public int GetTechMechLvl() { return TECHMECH; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
TechnologyManager,public int GetTechENGLvl() { return TECHENG; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
TechnologyManager,public int GetTechRENEWENGLvl() { return TECHRENEWENG; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
TechnologyManager,public int GetTechFARMINGLvl() { return TECHFARMING; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
TechnologyManager,public int GetTechPURIFICATIONLvl() { return TECHPURIFICATION; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
TechnologyManager,"public void AddToUpgradeListForLoad(Tech tech)
{
    var techRoot = defaultTechInfos.QTechByKod(tech.TechCode);

    var whileResearching = techRoot.TechWhileResearching[0];


    TechUtilsFoodConsumptionForSaveAndIsoSimulatorModel saveConsumption = new()
    {
        electric = BuildingInfo.ApplyFunction(new BuildingInfo.GameVariableFunctionModel(whileResearching.TechCU.CElectricty.InitialValue, whileResearching.TechCU.CElectricty.Coefficients), tech.TechLvl),
        sewage = BuildingInfo.ApplyFunction(new BuildingInfo.GameVariableFunctionModel(whileResearching.TechCU.CWtreatment.InitialValue, whileResearching.TechCU.CWtreatment.Coefficients), tech.TechLvl),
        water = BuildingInfo.ApplyFunction(new BuildingInfo.GameVariableFunctionModel(whileResearching.TechCU.CWater.InitialValue, whileResearching.TechCU.CWater.Coefficients), tech.TechLvl),
        food = BuildingInfo.ApplyFunction(new BuildingInfo.GameVariableFunctionModel(whileResearching.TechCF.InitialValue, whileResearching.TechCF.Coefficients), tech.TechLvl),

    };


    utilitiesManager.ForceTechCUForLoad(saveConsumption);

    nextLevelCurrentlyResearching.Add(new TechSelfUpgradeData() { TechCode = tech.TechCode, remainingSeconds = tech.TechUpgrade.UpgradeRemainingTimeInSeconds, techCU = saveConsumption });
}",0.00,0.00,11.00,0.60,,,,,,,,,,,,,,,,,,,
TechnologyManager,"public bool CheckBuildingHasTechReq(PlacedObject_Done placedObject_Done)
{
    var root = defaultBuildingInfos.QByKod(placedObject_Done.getPlacedObjectTypeSO().kod);
    var lvl = placedObject_Done.getBuildingLevel();

    if (root == null || root.OnInit == null || root.OnInit.OnInitHandSetValues.Count < lvl + 1 || root.OnInit.OnInitHandSetValues[lvl] == null || root.OnInit.OnInitHandSetValues[lvl].REQT == null) { return true; }

    List<REQT> reqt = root.OnInit.OnInitHandSetValues[lvl].REQT;

    // check reqt
    if (reqt == null) { return false; }

    if (reqt.Count == 0) { return true; }

    // loop list of reqt in list
    // and for each reqt get tech lvl and check
    foreach (var reqTech in reqt)
    {
        var reqTechCode = reqTech.reqt_tech_code;
        var reqTechLvl = reqTech.reqt_lvl;

        var currentTechLvl = GetTechLevelFromString(reqTechCode);

        if (currentTechLvl < reqTechLvl) { return false; }
    }

    // every contition is satiesfied

    return true;
}",0.00,0.00,14.00,0.50,,,,,,,,,,,,,,,,,,,
TechnologyManager,"private bool isAlreadyResearching(string kod)
{
    foreach (var techUp in nextLevelCurrentlyResearching)
    {
        if (techUp.TechCode == kod) return true;
    }
    return false;
}",0.00,0.00,3.00,0.20,,,,,,,,,,,,,,,,,,,
TechnologyManager,"public int? GetTechLevelFromString(string techCode)
{
    if (techCode == null) return null;

    switch (techCode)
    {
        case ""TECHCHEM"":
            return TECHCHEM;
        case ""TECHEE"":
            return TECHEE;
        case ""TECHMECH"":
            return TECHMECH;
        case ""TECHENG"":
            return TECHENG;
        case ""TECHRENEWENG"":
            return TECHRENEWENG;
        case ""TECHFARMING"":
            return TECHFARMING;
        case ""TECHPURIFICATION"":
            return TECHPURIFICATION;
        default: return null;
    }
}",0.00,0.00,4.00,0.10,,,,,,,,,,,,,,,,,,,
TechnologyManager,"public void SetTechLevelFromStringForLoad(string techCode, int lvl)
{
    if (techCode == null) return ;

    switch (techCode)
    {
        case ""TECHCHEM"":
            TECHCHEM = lvl;
            break;
        case ""TECHEE"":
            TECHEE = lvl;
            break;
        case ""TECHMECH"":
            TECHMECH = lvl;
            break;
        case ""TECHENG"":
            TECHENG = lvl;
            break;
        case ""TECHRENEWENG"":
            TECHRENEWENG = lvl;
            break;
        case ""TECHFARMING"":
            TECHFARMING = lvl;
            break;
        case ""TECHPURIFICATION"":
            TECHPURIFICATION = lvl;
            break;
        default: return ;
    }
}",0.00,0.00,4.00,0.10,,,,,,,,,,,,,,,,,,,
TechnologyManager,"public int? IncreaseTechLevelFromString(string techCode)
{
    if (techCode == null) return null;

    Debug.Log(techCode + "" new lvl "" + (GetTechLevelFromString(techCode) + 1).ToString());
    switch (techCode)
    {
        case ""TECHCHEM"":
            return TECHCHEM++;
        case ""TECHEE"":
            return TECHEE++;
        case ""TECHMECH"":
            return TECHMECH++;
        case ""TECHENG"":
            return TECHENG++;
        case ""TECHRENEWENG"":
            return TECHRENEWENG++;
        case ""TECHFARMING"":
            return TECHFARMING++;
        case ""TECHPURIFICATION"":
            return TECHPURIFICATION++;
        default: return null;
    }
}",0.00,0.00,5.00,0.10,,,,,,,,,,,,,,,,,,,
Utilities,"private void Awake()
{
    if (Instance == null)
    {
        Instance = this;
    }
    else if (Instance != this)
    {
        Destroy(gameObject);
    }

    BuildingInfo = BuildingInfo.Instance;
}",0.00,0.00,4.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public double GetElectricCap() { return electricCap; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public double GetBuildingsElectricConsumption() { return buildingsElectricConsumption; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public double GetTechElectricConsumption() { return techElectricConsumption; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public double GetAllElectricConsumption() { return buildingsElectricConsumptionForUiCorrect + techElectricConsumption; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public double GetElectricStrgCap() { return electricStrgCap; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public double GetElectricInStrg() { return electricInStrg; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public void SetElectricInStrgCap(double storageCap) { electricStrgCap = storageCap; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public double GetElectricMaxOutputFromStorage() { return electricMaxOutputFromStorage; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public void SetElectricMaxOutputFromStorage(double maxOutput) { electricMaxOutputFromStorage = maxOutput; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public double GetUiElectricyCUFromDepo() { return uiElectricyCUFromDepo; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public double GetWaterWasteCap() { return waterWasteCap; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public double GetWaterWasteConsumption() { return buildingsWaterWasteConsumption; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public double GetTechWaterWasteConsumption() { return techWaterWasteConsumption; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public double GetAllWaterWasteConsumption() { return buildingsWaterWasteConsumptionForUiCorrect + techWaterWasteConsumption; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public double GetBuildingsWaterWasteConsumption() { return buildingsWaterWasteConsumption; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public double Get_sum_water_waste() { return sum_water_waste; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public double GetWaterStrgCap() { return waterStrgCap; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public void SetWaterStorageCap(double storageCap) { waterStrgCap = storageCap; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public void IncreaseWaterInStorage_BypassCapacity(double addWaterAmount) { waterInStrg += addWaterAmount; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,public double GetWaterInStrg() { return waterInStrg; },0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,"private void Start()
{
    displayError = DisplayError.Instance;
    guidedTutorialManager = GuidedTutorialManager.Instance;
    environmentManager = EnvironmentManager.Instance;

    uiElectricyCU = 0.0f;
    uiElectricyCUTemp = 0.0f;
    uiElectricyPU = 0.0f;
    uiElectricyPUTemp = 0.0f;
    uiElectricyCUFromDepo = 0.0f;

    uiWaterCU = 0.0f;
    uiWaterCUTemp = 0.0f;
    uiWaterPU = 0.0f;
    uiWaterPUTemp = 0.0f;

    StartCoroutine(UiConsumptionGenerationCalculation());
}",0.00,0.00,14.00,0.10,,,,,,,,,,,,,,,,,,,
Utilities,"public bool TryTechCU(int electric, int sewage, int water)
{
    var hasEnoughElectric = electric < electricCap;
    var hasEnoughWaterWaste = sewage < waterWasteCap;
    var hasEnoughWater = waterInStrg - (water) / 3600.0f > 0;

    if (hasEnoughElectric && hasEnoughWaterWaste && hasEnoughWater)
    {
        // has everything so apply
        techElectricConsumption += electric;
        techWaterWasteConsumption += sewage;
        return true;
    }
    else
    {
        return false;
    }

}",0.00,0.00,8.00,0.70,,,,,,,,,,,,,,,,,,,
Utilities,"public bool ForceTechCUForLoad(TechUtilsFoodConsumptionForSaveAndIsoSimulatorModel techCuCf)
{
    techElectricConsumption += techCuCf.electric;
    techWaterWasteConsumption += techCuCf.sewage;
    return true;

}",0.00,0.00,2.00,0.20,,,,,,,,,,,,,,,,,,,
Utilities,"public void RemoveTechCU(TechUtilsFoodConsumptionForSaveAndIsoSimulatorModel techCuFu)
{
    techElectricConsumption -= techCuFu.electric;
    techWaterWasteConsumption -= techCuFu.sewage;
}",0.00,0.00,2.00,0.20,,,,,,,,,,,,,,,,,,,
Utilities,"public bool TryTechWaterCheck(int water, int tick = 1)
{
    var hasEnoughWater = waterInStrg - tick * ((water) / 3600.0f) > 0;

    return hasEnoughWater;
}",0.00,0.00,2.00,0.20,,,,,,,,,,,,,,,,,,,
Utilities,"public bool TryTechWaterC(int water, int tick = 1)
{
    var hasEnoughWater = waterInStrg - tick * ((water) / 3600.0f) > 0;

    if (hasEnoughWater)
    {
        waterInStrg -= tick * ((water) / 3600.0f);
        uiWaterCU += tick * ((water) / 3600.0f);
        return true;
    }
    else
    {
        return false;
    }
}",0.00,0.00,4.00,0.50,,,,,,,,,,,,,,,,,,,
Utilities,"public void IncreaseElectricFromStorage(double amount)
{
    electricInStrg += amount;
}",0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,"public void DecreaseElectricFromStorage(double amount)
{
    if (electricInStrg - amount < 0) { electricInStrg = 0; }
    else { electricInStrg -= amount; }
}",0.00,0.00,2.00,0.30,,,,,,,,,,,,,,,,,,,
Utilities,"public void IncreaseWaterFromStorage(double amount)
{
    waterInStrg += amount;
}",0.00,0.00,1.00,0.01,,,,,,,,,,,,,,,,,,,
Utilities,"public void DecreaseWaterFromStorage(double amount)
{
    if (waterInStrg - amount < 0) { waterInStrg = 0; }
    else { waterInStrg -= amount; }
}",0.00,0.00,2.00,0.10,,,,,,,,,,,,,,,,,,,
Utilities,"public void AddBoostUtils(UtilsTypes type)
{
    switch (type)
    {
        case UtilsTypes.Electric:
            {
                ActivateBoostElectric();
                break;
            }
        case UtilsTypes.WaterWaste:
            {
                ActivateBoostWaterWaste();
                break;
            }
        case UtilsTypes.Water:
            {
                ActivateBoostWater();
                break;
            }
        default: break;
    }
}",0.00,0.00,3.00,0.05,,,,,,,,,,,,,,,,,,,
